,player,pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
248,Tyronn Lue,PG,29,ATL,56,17,1488,7.8,18.8,.416,2.0,5.8,.348,5.8,13.0,.446,5.2,5.8,.883,0.7,3.0,3.7,7.2,0.9,0.0,3.0,3.6,22.8,,110,113
249,Mark Madsen,C,31,MIN,56,0,473,2.6,4.8,.535,0.0,0.0,,2.6,4.8,.535,1.7,3.2,.517,3.9,5.8,9.7,1.1,1.1,1.1,2.3,11.2,6.8,,100,108
250,Corey Maggette,SF,27,LAC,75,31,2291,8.5,18.7,.454,0.3,1.5,.200,8.2,17.2,.476,12.0,14.6,.820,2.1,8.1,10.2,4.8,1.5,0.3,4.6,5.6,29.2,,110,106
251,Jamaal Magloire,C,28,POR,81,23,1703,6.4,12.6,.504,0.0,0.0,,6.4,12.6,.504,4.2,7.7,.541,4.8,10.9,15.7,1.0,0.7,2.1,4.1,7.2,16.9,,96,108
252,Renaldo Major,PF,24,GSW,1,0,27,3.6,17.9,.200,0.0,0.0,,3.6,17.9,.200,1.8,3.6,.500,0.0,3.6,3.6,0.0,3.6,0.0,1.8,7.2,9.0,,47,106
253,Stephon Marbury,PG,29,NYK,74,74,2748,7.6,18.3,.415,2.4,6.6,.357,5.2,11.7,.448,5.7,7.4,.769,0.7,3.4,4.1,7.8,1.4,0.2,3.4,3.6,23.3,,111,112
254,Shawn Marion,SF,28,PHO,80,80,3010,9.4,17.9,.524,1.3,4.2,.317,8.0,13.7,.587,3.4,4.1,.810,2.9,10.2,13.1,2.2,2.6,2.0,1.9,3.6,23.4,,118,100
255,Damir Markota,PF,21,MIL,30,0,170,5.8,15.9,.365,1.8,4.9,.375,4.0,11.0,.361,2.1,3.4,.636,3.4,6.1,9.5,1.8,0.9,0.3,4.6,6.7,15.6,,83,113
256,Sean Marks,PF,31,PHO,3,0,17,5.9,17.7,.333,0.0,3.0,.000,5.9,14.8,.400,5.9,5.9,1.000,0.0,8.9,8.9,0.0,0.0,3.0,0.0,11.8,17.7,,95,106
257,Donyell Marshall,PF,33,CLE,81,0,1360,8.1,19.2,.424,3.7,10.5,.351,4.4,8.6,.514,2.1,3.1,.663,3.3,9.2,12.6,1.8,1.5,1.7,2.6,5.1,22.0,,106,99
258,Rawle Marshall,SG,24,IND,40,2,361,4.6,12.8,.360,0.6,2.6,.222,4.0,10.2,.394,4.5,6.5,.689,1.2,3.0,4.2,1.9,1.7,0.7,2.7,3.2,14.2,,89,108
259,Darrick Martin,PG,35,TOR,31,0,220,7.8,22.2,.351,3.1,8.7,.351,4.7,13.4,.351,3.5,4.9,.714,0.5,2.4,2.8,10.1,0.7,0.0,2.8,5.2,22.2,,99,111
260,Kenyon Martin,PF,29,DEN,2,2,63,6.3,12.5,.500,0.0,0.8,.000,6.3,11.7,.533,2.3,9.4,.250,4.7,10.9,15.6,0.8,0.0,0.0,3.9,7.8,14.9,,83,107
261,Kevin Martin,SG,23,SAC,80,80,2818,9.1,19.2,.473,2.3,6.0,.381,6.8,13.2,.515,8.6,10.2,.844,1.2,4.9,6.1,3.1,1.8,0.2,2.4,3.3,29.1,,120,109
262,Desmond Mason,SF,29,NOK,75,75,2575,8.4,18.6,.452,0.0,0.0,,8.4,18.6,.452,4.4,6.7,.663,2.6,4.6,7.1,2.4,1.1,0.5,4.0,3.6,21.2,,95,109
263,Roger Mason,SG,26,WAS,62,0,492,6.1,18.6,.330,3.4,10.6,.324,2.7,8.0,.338,1.5,1.7,.875,0.7,3.9,4.7,3.6,1.3,0.6,2.0,6.8,17.1,,95,113
264,Jason Maxiell,C,23,DET,67,8,943,7.6,15.3,.500,0.0,0.0,,7.6,15.3,.500,4.2,8.0,.526,5.1,5.7,10.8,0.8,1.7,3.5,3.1,6.4,19.5,,101,102
265,Sean May,PF,22,CHA,35,8,838,10.2,20.4,.500,0.1,0.2,.667,10.1,20.2,.498,5.4,7.0,.768,4.5,10.0,14.5,4.1,1.2,1.5,3.5,6.2,25.9,,109,106
266,Rashad McCants,SG,22,MIN,37,0,554,5.9,16.9,.350,1.9,7.1,.267,4.0,9.7,.412,3.8,5.5,.690,1.3,3.1,4.5,3.6,2.5,0.7,3.8,6.8,17.5,,87,108
267,Chris McCray,SG,22,MIL,5,0,12,0.0,13.0,.000,0.0,0.0,,0.0,13.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.7,4.3,0.0,,0,120
268,Antonio McDyess,PF,32,DET,82,3,1729,9.0,17.2,.526,0.0,0.0,,9.0,17.2,.526,3.1,4.4,.691,5.2,10.5,15.8,2.3,1.9,2.1,2.4,7.6,21.1,,113,100
269,Ivan McFarlin,PF,24,PHI,11,0,41,6.5,16.8,.385,0.0,1.3,.000,6.5,15.5,.417,6.5,9.0,.714,9.0,5.2,14.2,1.3,0.0,0.0,1.3,10.3,19.4,,112,112
270,Tracy McGrady*,SG,27,HOU,71,71,2539,13.3,30.8,.431,2.6,7.9,.331,10.7,22.9,.466,7.2,10.2,.707,1.2,6.7,7.9,9.5,1.9,0.8,4.4,2.8,36.4,,106,100
271,Jeff McInnis,PG,32,CHA,38,3,702,5.3,13.4,.392,0.1,0.6,.125,5.2,12.9,.405,1.6,2.4,.688,1.0,3.6,4.6,9.2,1.0,0.0,3.1,5.4,12.3,,93,112
272,Aaron McKie,SF,34,LAL,10,0,131,4.3,6.7,.647,0.0,0.0,,4.3,6.7,.647,0.0,0.0,,0.4,6.7,7.1,5.1,1.6,0.0,3.1,5.5,8.6,,101,110
273,Keith McLeod,PG,27,TOT,48,9,718,5.1,13.1,.388,1.1,3.1,.356,4.0,10.0,.399,4.8,5.4,.885,0.3,2.7,3.0,6.3,1.7,0.3,3.2,3.6,16.1,,103,110
274,Stanislav Medvedenko,C,27,ATL,14,0,81,7.9,19.1,.414,0.7,1.3,.500,7.2,17.8,.407,11.2,13.2,.850,2.6,6.6,9.2,1.3,0.0,1.3,3.3,10.5,27.7,,110,111
275,Pops Mensah-Bonsu,PF,23,DAL,12,0,71,8.3,12.8,.647,0.0,0.0,,8.3,12.8,.647,5.3,13.6,.389,6.8,9.1,15.9,0.0,0.8,0.0,6.8,6.0,21.9,,92,105
276,C.J. Miles,SG,19,UTA,37,13,373,5.6,16.3,.345,1.0,4.5,.219,4.6,11.8,.393,2.0,3.2,.609,1.5,3.4,4.9,3.5,1.5,0.6,3.9,8.4,14.2,,80,109
277,Darko Miličić,PF,21,ORL,80,16,1913,7.0,15.3,.454,0.0,0.0,.000,7.0,15.3,.455,3.9,6.4,.613,4.0,8.2,12.2,2.5,1.2,3.9,3.5,6.1,17.8,,98,101
278,Andre Miller,PG,30,TOT,80,79,2966,7.4,15.9,.466,0.1,0.6,.143,7.3,15.3,.479,3.9,4.9,.784,1.7,4.5,6.2,10.9,1.9,0.2,3.9,3.2,18.8,,107,108
279,Brad Miller,C,30,SAC,63,56,1783,6.4,14.0,.453,0.1,0.9,.152,6.2,13.1,.475,3.3,4.2,.772,2.2,9.1,11.4,6.4,1.1,1.1,3.1,4.4,16.1,,103,107
280,Mike Miller,SG,26,MEM,70,69,2740,8.7,18.9,.460,3.8,9.3,.406,4.9,9.6,.514,3.0,3.8,.793,1.0,6.1,7.1,5.6,1.0,0.3,3.3,2.6,24.2,,111,114
281,Paul Millsap,PF,21,UTA,82,1,1472,7.4,14.2,.525,0.0,0.1,.333,7.4,14.1,.527,5.0,7.4,.673,6.5,8.5,15.1,2.2,2.4,2.6,3.3,8.4,19.9,,112,102
282,Yao Ming*,C,26,HOU,48,48,1624,13.8,26.7,.516,0.0,0.1,.000,13.8,26.6,.518,11.6,13.5,.862,3.3,11.4,14.7,3.1,0.6,3.1,5.4,5.2,39.2,,111,98
283,Cuttino Mobley,SG,31,LAC,78,73,2841,7.2,16.4,.440,1.9,4.6,.411,5.3,11.8,.451,3.7,4.4,.837,1.0,4.0,5.0,3.7,1.7,0.4,2.7,3.5,20.0,,105,108
284,Nazr Mohammed,C,29,DET,51,33,773,8.4,15.8,.532,0.0,0.0,,8.4,15.8,.532,3.6,5.8,.610,6.3,10.0,16.3,0.6,1.9,2.8,3.1,9.5,20.3,,108,99
285,Mikki Moore,C,31,NJN,79,55,2082,7.8,12.8,.609,0.0,0.0,.000,7.8,12.7,.610,4.0,5.9,.681,3.7,6.5,10.2,1.9,1.2,1.5,2.9,6.6,19.6,,115,106
286,Randolph Morris,C,21,NYK,5,0,44,1.2,7.2,.167,0.0,0.0,,1.2,7.2,.167,2.4,7.2,.333,1.2,9.6,10.8,1.2,2.4,1.2,2.4,4.8,4.8,,52,104
287,Adam Morrison,PF,22,CHA,78,23,2326,8.0,21.2,.376,2.0,5.8,.337,6.0,15.4,.391,2.7,3.8,.710,1.2,3.9,5.2,3.7,0.6,0.1,2.9,4.0,20.6,,91,112
288,Alonzo Mourning*,C,36,MIA,77,43,1572,8.1,14.4,.560,0.0,0.0,,8.1,14.4,.560,6.3,10.5,.601,4.3,7.6,11.9,0.6,0.4,6.0,4.4,7.4,22.4,,103,102
289,Troy Murphy,PF,26,TOT,68,48,1852,7.3,15.9,.458,1.6,4.0,.395,5.7,11.9,.479,3.0,4.0,.745,2.7,8.6,11.3,3.4,1.3,1.1,2.1,5.4,19.1,,111,106
290,Ronald Murray,SG,27,DET,69,18,1477,6.6,16.3,.404,0.9,3.1,.289,5.7,13.2,.431,3.2,4.5,.725,1.0,3.2,4.2,7.0,1.8,0.5,3.4,3.6,17.3,,97,107
291,Dikembe Mutombo*,C,40,HOU,75,33,1289,3.5,6.3,.556,0.0,0.0,,3.5,6.3,.556,2.5,3.6,.690,6.7,13.3,20.0,0.5,0.9,3.1,1.6,6.4,9.4,,126,96
292,Boštjan Nachbar,SF,26,NJN,76,1,1532,7.8,17.0,.457,3.8,9.1,.423,3.9,7.9,.496,4.5,5.6,.805,0.9,7.8,8.7,2.1,1.0,0.9,2.4,6.3,23.9,,113,106
293,Eduardo Nájera,PF,30,DEN,75,36,1658,6.1,10.5,.576,0.0,0.4,.083,6.0,10.2,.594,2.6,3.7,.715,3.9,5.3,9.2,1.9,2.2,0.8,1.7,6.1,14.8,,122,106
294,Steve Nash*,PG,32,PHO,76,76,2682,9.7,18.2,.532,2.9,6.4,.455,6.8,11.8,.575,4.2,4.6,.899,0.6,4.5,5.0,16.5,1.1,0.1,5.4,2.2,26.4,,124,110
295,Jameer Nelson,PG,24,ORL,77,77,2331,8.6,20.1,.430,1.5,4.4,.335,7.1,15.6,.457,4.2,5.1,.828,1.1,4.3,5.4,7.6,1.7,0.1,4.2,5.2,22.9,,103,107
296,Rasho Nesterović,C,30,TOR,80,73,1676,7.1,13.0,.546,0.0,0.0,.000,7.1,13.0,.548,1.1,1.5,.680,3.6,7.6,11.1,2.3,1.1,2.6,1.7,6.0,15.3,,112,104
297,Ira Newble,SF,32,CLE,15,1,129,6.6,15.2,.432,3.3,6.1,.533,3.3,9.0,.364,2.5,4.1,.600,5.3,7.0,12.3,0.8,2.5,0.0,1.2,7.0,18.8,,119,100
298,Andrés Nocioni,PF,27,CHI,53,31,1406,10.0,21.3,.467,2.9,7.6,.383,7.0,13.7,.515,4.5,5.3,.848,1.5,9.4,11.0,2.1,1.0,0.9,3.8,6.0,27.3,,106,99
299,David Noel,PF,22,MIL,68,0,792,4.3,11.6,.367,1.1,3.5,.321,3.2,8.1,.387,2.4,2.8,.860,2.8,5.3,8.1,4.3,1.6,0.6,2.6,5.1,12.1,,99,112
300,Steve Novak,SF,23,HOU,35,1,191,5.0,13.9,.360,3.6,10.8,.333,1.4,3.0,.455,0.6,0.6,1.000,1.1,6.1,7.2,1.7,1.4,0.0,1.1,5.8,14.1,,103,103
301,Dirk Nowitzki,PF,28,DAL,78,78,2820,12.8,25.5,.502,1.4,3.3,.416,11.4,22.2,.515,9.5,10.5,.904,2.3,10.9,13.2,5.0,1.0,1.2,3.2,3.3,36.4,,123,102
302,Patrick O'Bryant,C,20,GSW,16,0,119,4.1,13.0,.313,0.0,0.0,,4.1,13.0,.313,4.5,6.9,.647,2.8,5.7,8.5,3.7,2.4,3.3,3.3,10.6,12.6,,85,104
303,Jermaine O'Neal,C,28,IND,69,69,2459,10.5,24.1,.436,0.0,0.1,.000,10.5,23.9,.439,7.2,9.4,.767,3.2,10.7,14.0,3.5,1.1,3.8,4.3,4.9,28.3,,99,101
304,Shaquille O'Neal*,C,34,MIA,40,39,1135,13.3,22.5,.591,0.0,0.0,,13.3,22.5,.591,5.8,13.8,.422,4.6,9.4,14.0,3.7,0.4,2.6,4.5,6.5,32.4,,105,104
305,Fabricio Oberto,C,31,SAS,79,33,1365,6.2,11.0,.562,0.0,0.0,,6.2,11.0,.562,1.3,2.0,.647,5.1,9.3,14.4,2.7,1.0,0.9,2.7,8.3,13.7,,112,100
306,Lamar Odom,PF,27,LAL,56,56,2202,7.4,15.9,.468,1.3,4.2,.297,6.2,11.6,.531,4.6,6.6,.700,2.4,10.4,12.7,6.3,1.2,0.7,3.8,4.2,20.7,,107,107
307,Emeka Okafor,C,24,CHA,67,65,2329,8.8,16.6,.532,0.0,0.0,,8.8,16.6,.532,3.9,6.6,.593,5.8,11.2,17.0,1.8,1.3,3.9,2.5,4.7,21.6,,111,102
308,Mehmet Okur,C,27,UTA,80,80,2664,9.6,20.9,.462,2.5,6.6,.384,7.1,14.3,.498,5.8,7.6,.765,3.1,8.2,11.4,3.1,0.7,0.7,2.5,5.1,27.6,,117,108
309,Kevin Ollie,PG,34,PHI,53,23,919,4.7,10.8,.433,0.0,0.1,.000,4.7,10.7,.438,2.1,2.6,.822,0.5,3.8,4.3,7.5,1.2,0.1,2.7,4.4,11.5,,99,110
310,Michael Olowokandi,C,31,BOS,24,0,234,4.2,10.3,.413,0.0,0.0,,4.2,10.3,.413,0.4,0.7,.667,3.1,7.6,10.7,1.1,1.8,2.9,3.8,10.7,8.9,,75,103
311,Bo Outlaw,PF,35,ORL,41,0,460,3.9,5.9,.667,0.0,0.0,,3.9,5.9,.667,1.5,2.6,.591,5.5,6.9,12.3,1.9,2.0,0.7,2.4,6.6,9.4,,119,103
312,Travis Outlaw,PF,22,POR,67,1,1532,8.7,20.1,.434,0.4,1.3,.270,8.4,18.8,.445,5.1,6.4,.790,2.3,5.4,7.7,1.8,2.2,2.6,2.3,5.3,22.9,,103,108
313,Zaza Pachulia,C,22,ATL,72,47,2026,7.7,16.2,.474,0.0,0.0,.000,7.7,16.1,.475,7.7,9.8,.786,5.2,7.9,13.2,2.8,2.0,0.9,4.3,7.0,23.0,,108,106
314,Scott Padgett,PF,30,TOT,31,0,231,3.6,12.8,.286,1.8,7.5,.242,1.8,5.2,.348,1.4,3.0,.462,3.6,8.7,12.3,1.8,1.1,0.7,2.1,8.0,10.5,,85,102
315,Jannero Pargo,PG,27,NOK,82,7,1710,8.8,21.5,.409,2.5,6.5,.388,6.3,15.0,.418,3.2,3.8,.852,0.6,5.0,5.6,6.3,1.6,0.1,3.8,3.8,23.4,,100,108
316,Anthony Parker,SG,31,TOR,73,73,2437,7.0,14.6,.477,2.4,5.6,.441,4.5,9.1,.500,2.8,3.4,.835,1.3,4.7,6.0,3.3,1.6,0.2,1.5,2.9,19.2,,117,108
317,Smush Parker,PG,25,LAL,82,80,2457,7.1,16.4,.436,2.3,6.3,.365,4.8,10.1,.479,2.4,3.7,.646,0.9,3.4,4.3,4.8,2.5,0.2,3.2,4.4,18.9,,101,110
318,Tony Parker,PG,24,SAS,77,77,2499,12.2,23.5,.520,0.3,0.8,.395,11.9,22.6,.525,5.9,7.5,.783,0.7,4.6,5.3,9.0,1.8,0.1,4.1,2.9,30.6,,112,102
319,Ruben Patterson,SF,31,MIL,81,53,2508,9.8,18.0,.548,0.1,0.4,.158,9.8,17.6,.557,5.0,7.8,.641,3.9,5.2,9.1,4.8,2.3,0.5,4.1,4.8,24.7,,110,111
320,Chris Paul,PG,21,NOK,64,64,2353,8.6,19.7,.437,1.1,3.2,.350,7.5,16.5,.455,6.6,8.1,.818,1.2,5.1,6.3,12.9,2.7,0.1,3.6,3.5,25.0,,116,106
321,Sasha Pavlović,SG,23,CLE,67,28,1534,7.7,16.9,.453,2.1,5.1,.405,5.6,11.8,.474,3.4,4.3,.794,0.8,4.7,5.4,3.6,1.9,0.6,3.5,5.0,20.8,,103,103
322,Gary Payton*,PG,38,MIA,68,28,1503,5.1,13.0,.393,1.1,4.4,.260,4.0,8.6,.461,1.3,2.0,.667,0.6,4.0,4.7,7.1,1.5,0.1,2.3,4.2,12.7,,98,108
323,Kendrick Perkins,C,22,BOS,72,53,1576,4.4,8.9,.491,0.0,0.1,.000,4.4,8.8,.496,2.0,3.3,.600,3.7,8.6,12.3,3.1,0.8,3.2,3.7,7.1,10.7,,94,105
324,Morris Peterson,SF,29,TOR,71,12,1515,7.6,17.7,.429,3.6,10.1,.359,4.0,7.6,.523,2.9,4.2,.683,1.1,7.0,8.1,1.6,1.5,0.4,1.8,4.3,21.7,,106,106
325,Johan Petro,C,21,SEA,81,13,1510,7.8,15.2,.516,0.0,0.0,,7.8,15.2,.516,1.7,2.7,.649,3.2,8.4,11.6,1.6,1.4,1.6,2.8,8.2,17.4,,101,108
326,Eric Piatkowski,SG,36,PHO,11,0,73,6.2,17.2,.360,4.8,12.4,.389,1.4,4.8,.286,1.4,1.4,1.000,1.4,4.8,6.2,2.7,0.0,0.7,3.4,4.1,18.6,,95,111
327,Paul Pierce*,SG,29,BOS,47,46,1740,11.2,25.5,.439,3.2,8.2,.389,8.0,17.2,.463,9.6,12.0,.796,1.2,7.1,8.3,5.8,1.4,0.4,4.6,3.7,35.2,,110,107
328,Mickaël Piétrus,SF,24,GSW,72,38,1937,7.1,14.6,.488,2.3,6.0,.388,4.8,8.6,.558,3.4,5.2,.648,2.0,6.1,8.2,1.5,1.2,1.4,2.6,5.5,20.0,,109,108
329,Kevinn Pinkney,PF,23,BOS,6,0,100,6.3,14.1,.444,0.5,1.0,.500,5.7,13.0,.440,3.1,4.7,.667,3.7,4.2,7.8,2.6,1.6,1.6,2.1,6.3,16.2,,105,108
330,Scot Pollard,C,31,CLE,24,0,109,5.3,12.6,.423,0.0,0.0,,5.3,12.6,.423,1.0,1.9,.500,7.3,7.8,15.0,1.5,1.9,0.5,1.9,13.1,11.6,,101,100
331,James Posey,SF,30,MIA,71,19,1919,5.2,12.0,.431,2.7,7.2,.375,2.5,4.8,.514,2.3,2.7,.827,1.8,8.1,9.9,2.6,2.0,0.6,1.5,5.4,15.3,,116,104
332,Vitaly Potapenko,C,31,SAC,3,0,13,0.0,15.6,.000,0.0,0.0,,0.0,15.6,.000,0.0,0.0,,0.0,7.8,7.8,0.0,0.0,0.0,7.8,11.7,0.0,,0,111
333,Leon Powe,C,23,BOS,63,2,720,5.7,12.8,.446,0.0,0.1,.000,5.7,12.7,.451,7.7,10.4,.736,7.0,8.5,15.6,0.7,1.0,1.6,3.4,7.5,19.1,,109,106
334,Josh Powell,PF,24,TOT,37,0,353,6.0,12.9,.462,0.0,0.0,,6.0,12.9,.462,4.2,5.8,.714,3.3,8.9,12.2,2.9,0.7,1.7,4.0,8.5,16.1,,96,107
335,Roger Powell,SF,24,UTA,3,0,13,0.0,12.1,.000,0.0,4.0,.000,0.0,8.1,.000,8.1,8.1,1.000,12.1,0.0,12.1,0.0,0.0,0.0,12.1,8.1,8.1,,56,115
336,Ronnie Price,PG,23,SAC,58,1,563,6.0,15.5,.390,1.9,5.8,.323,4.1,9.6,.430,3.3,4.9,.673,1.3,5.0,6.4,4.3,2.5,0.4,3.0,5.8,17.3,,96,107
337,Tayshaun Prince,SF,26,DET,82,82,3001,8.4,18.3,.460,1.5,3.8,.386,6.9,14.4,.480,3.2,4.1,.768,2.6,5.2,7.9,4.2,0.9,1.0,1.8,2.1,21.5,,113,107
338,Joel Przybilla,C,27,POR,43,43,701,2.9,6.0,.474,0.0,0.0,,2.9,6.0,.474,0.8,2.1,.370,4.6,8.5,13.0,0.9,0.8,5.2,3.1,9.6,6.5,,86,106
339,Chris Quinn,PG,23,MIA,42,1,408,6.3,17.1,.366,2.6,7.5,.351,3.7,9.7,.378,3.3,4.8,.676,0.8,3.1,3.9,8.5,2.0,0.0,2.7,4.2,18.4,,103,108
340,Vladimir Radmanović,PF,26,LAL,55,15,986,7.0,16.4,.424,2.1,6.1,.339,4.9,10.3,.475,2.8,3.8,.726,2.8,6.6,9.4,3.4,1.3,0.9,3.6,6.5,18.8,,99,109
341,Shavlik Randolph,PF,23,PHI,13,6,179,6.8,14.2,.479,0.0,0.0,,6.8,14.2,.479,3.5,6.5,.545,5.6,10.3,16.0,1.2,2.1,3.0,2.7,6.8,17.1,,102,101
342,Zach Randolph,PF,25,POR,68,67,2425,13.4,28.8,.467,0.3,1.1,.292,13.1,27.7,.473,8.8,10.8,.819,4.5,11.0,15.4,3.3,1.2,0.3,4.8,4.1,36.0,,106,109
343,Theo Ratliff,C,33,BOS,2,2,44,1.2,3.6,.333,0.0,0.0,,1.2,3.6,.333,3.6,4.7,.750,2.4,5.9,8.3,0.0,1.2,3.6,1.2,7.1,5.9,,107,105
344,Allan Ray,SG,22,BOS,47,5,710,7.3,19.0,.386,3.5,8.5,.414,3.8,10.5,.364,3.1,4.0,.764,1.3,3.7,5.1,3.2,1.5,0.2,3.1,6.2,21.3,,99,109
345,Michael Redd,SF,27,MIL,53,53,2036,12.2,26.2,.465,3.0,7.8,.382,9.2,18.4,.501,8.8,10.6,.829,1.1,3.9,5.0,3.2,1.6,0.2,3.1,2.0,36.2,,115,114
346,J.J. Redick,PG,22,ORL,42,0,622,6.9,16.7,.410,3.3,8.4,.388,3.6,8.3,.433,4.6,5.2,.900,0.9,3.6,4.5,3.1,1.0,0.0,1.8,4.5,21.6,,117,108
347,Justin Reed,PF,25,MIN,41,3,318,6.6,17.8,.374,0.0,0.0,,6.6,17.8,.374,4.3,5.0,.867,2.5,5.1,7.6,2.8,0.8,0.5,3.7,7.3,17.6,,87,110
348,Jared Reiner,C,24,MIL,27,2,244,3.2,9.2,.349,0.0,0.0,,3.2,9.2,.349,0.6,2.1,.300,4.5,10.7,15.1,2.8,1.1,1.3,3.0,9.6,7.0,,80,108
349,Jason Richardson,SG,26,GSW,51,49,1675,8.8,21.2,.417,3.2,8.7,.365,5.7,12.5,.453,2.7,4.0,.657,2.1,5.4,7.5,5.0,1.6,0.9,2.4,3.7,23.5,,106,109
350,Jeremy Richardson,SG-SF,22,TOT,6,0,20,8.0,16.0,.500,5.3,8.0,.667,2.7,8.0,.333,0.0,0.0,,2.7,2.7,5.3,0.0,2.7,0.0,2.7,5.3,21.4,,114,110
351,Quentin Richardson,SF,26,NYK,49,47,1621,7.4,17.8,.418,3.2,8.4,.376,4.3,9.4,.456,2.7,3.9,.692,2.1,9.4,11.5,3.5,1.2,0.2,2.3,4.3,20.8,,110,108
352,Luke Ridnour,PG,25,SEA,71,58,2091,7.5,17.4,.433,1.2,3.5,.353,6.3,13.9,.453,3.2,4.0,.805,0.7,3.4,4.1,9.2,2.1,0.5,3.9,4.5,19.5,,103,112
353,Anthony Roberson,PG,23,GSW,20,1,227,9.4,22.2,.423,4.5,11.7,.382,4.9,10.4,.469,0.4,0.6,.667,0.4,4.1,4.5,2.1,2.6,0.0,2.8,5.8,23.7,,97,108
354,Lawrence Roberts,PF,24,MEM,54,18,969,5.0,11.0,.452,0.0,0.1,.000,5.0,10.9,.456,5.0,6.9,.725,5.3,8.5,13.8,1.6,1.9,0.7,1.9,7.0,15.0,,114,110
355,Bernard Robinson,SG-SF,26,TOT,31,0,278,3.6,11.6,.306,0.0,0.4,.000,3.6,11.3,.317,4.3,5.1,.852,1.9,7.1,9.0,3.6,3.2,0.4,3.0,6.0,11.5,,86,104
356,Clifford Robinson,C,40,NJN,50,1,955,4.5,12.0,.372,1.4,3.6,.379,3.1,8.4,.368,0.9,2.0,.444,1.7,5.0,6.7,2.8,0.7,1.3,1.7,5.4,11.2,,91,108
357,Nate Robinson,PG,22,NYK,64,5,1356,8.9,20.4,.434,3.2,8.3,.390,5.6,12.1,.465,4.2,5.4,.777,2.1,3.8,5.9,3.5,2.0,0.2,2.8,6.2,25.2,,112,110
358,Sergio Rodríguez,PG,20,POR,67,1,862,6.4,15.1,.423,1.5,5.4,.282,4.9,9.7,.500,1.3,1.6,.808,1.3,4.5,5.7,13.7,2.2,0.1,4.9,4.5,15.6,,102,111
359,Rajon Rondo,PG,20,BOS,78,25,1831,5.4,12.8,.418,0.2,0.8,.207,5.2,12.0,.432,3.4,5.2,.647,2.1,6.2,8.3,8.5,3.6,0.2,3.9,5.2,14.3,,97,103
360,Jalen Rose,SF,34,PHO,29,0,246,7.8,17.5,.442,4.3,9.6,.447,3.5,8.0,.436,2.2,2.4,.917,0.6,4.1,4.7,3.3,1.0,0.4,1.8,4.5,22.0,,114,110
361,Malik Rose,PF,32,NYK,65,2,810,4.8,12.1,.398,0.1,0.5,.250,4.7,11.6,.404,2.7,3.4,.808,3.1,8.4,11.4,4.2,1.7,0.6,4.2,7.8,12.5,,90,107
362,Quinton Ross,SG,25,LAC,81,43,1700,5.5,11.8,.467,0.1,0.3,.200,5.4,11.5,.474,2.1,2.7,.782,1.9,4.0,5.9,2.7,2.2,1.0,1.0,5.6,13.2,,110,106
363,Brandon Roy,SG,22,POR,57,55,2015,9.4,20.6,.456,1.5,3.9,.377,7.9,16.7,.475,5.4,6.5,.838,1.6,5.2,6.7,6.2,1.8,0.3,3.1,3.7,25.8,,112,111
364,Michael Ruffin,PF,30,WAS,30,0,271,0.9,3.4,.278,0.0,0.0,,0.9,3.4,.278,1.3,3.6,.368,6.6,5.1,11.7,1.1,1.1,1.5,2.3,8.1,3.2,,91,112
365,John Salmons,SG,27,SAC,79,19,2135,5.6,12.3,.456,0.9,2.7,.357,4.6,9.6,.484,3.8,4.8,.779,1.1,5.1,6.3,6.0,1.7,0.6,2.8,4.2,15.9,,108,109
366,Jamal Sampson,C,23,DEN,22,3,125,3.5,5.5,.643,0.0,0.4,.000,3.5,5.1,.692,2.4,5.5,.429,5.9,13.0,18.9,2.0,0.8,2.8,3.9,6.7,9.5,,99,102
367,Brian Scalabrine,PF,28,BOS,54,17,1027,3.9,9.7,.403,2.2,5.6,.400,1.7,4.1,.407,0.9,1.2,.783,1.2,4.1,5.3,3.0,1.2,0.9,2.2,6.6,11.0,,101,109
368,Luke Schenscher,C,24,POR,11,0,118,3.2,10.6,.304,0.0,0.0,,3.2,10.6,.304,2.3,3.2,.714,4.6,6.9,11.5,0.5,0.9,1.8,1.8,11.5,8.8,,86,110
369,Thabo Sefolosha,SG,22,CHI,71,4,868,6.4,15.1,.426,0.9,2.5,.357,5.6,12.6,.439,1.4,2.7,.511,2.1,7.0,9.0,3.5,1.9,0.6,3.5,5.9,15.1,,89,99
370,Mouhamed Sene,C,20,SEA,28,3,169,5.6,15.2,.367,0.0,0.0,,5.6,15.2,.367,5.3,9.0,.586,4.9,9.0,13.9,0.0,0.9,3.7,3.4,10.2,16.4,,88,107
371,Wayne Simien,PF,23,MIA,8,0,93,5.2,13.2,.391,0.0,0.0,,5.2,13.2,.391,2.9,4.0,.714,2.9,3.4,6.3,2.3,1.1,0.0,1.7,7.5,13.2,,96,109
372,Cedric Simmons,PF,21,NOK,43,4,534,5.5,13.2,.417,0.0,0.0,,5.5,13.2,.417,1.6,3.3,.485,4.4,6.3,10.7,1.2,0.8,2.3,2.2,7.5,12.6,,92,107
