,player,pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
247,Tracy McGrady*,SG,23,ORL,75,74,2954,14.5,31.6,.457,3.0,7.8,.386,11.5,23.8,.481,10.1,12.7,.793,2.1,6.4,8.5,7.2,2.2,1.0,3.4,2.7,42.0,,116,104
248,Jeff McInnis,PG,28,POR,75,1,1311,7.7,17.3,.444,0.2,1.4,.171,7.5,15.9,.469,2.0,2.7,.746,0.9,3.1,4.0,7.0,0.9,0.1,3.1,4.8,17.7,,99,108
249,Aaron McKie,SF,30,PHI,80,40,2374,6.3,14.7,.429,0.8,2.5,.330,5.5,12.3,.449,2.5,3.0,.836,1.3,6.4,7.7,6.1,2.9,0.2,2.4,3.9,15.9,,104,102
250,Stanislav Medvedenko,PF,23,LAL,58,10,620,9.4,21.6,.434,0.0,0.2,.000,9.4,21.4,.438,2.6,3.6,.721,5.5,6.3,11.8,1.5,0.9,0.7,3.1,9.9,21.3,,96,107
251,Ron Mercer,SG,26,IND,72,3,1671,7.7,18.7,.409,0.1,0.5,.188,7.6,18.2,.415,2.0,2.5,.802,1.0,3.8,4.8,3.5,1.5,0.4,1.7,3.9,17.4,,94,104
252,Chris Mihm,C,23,CLE,52,0,809,7.3,18.1,.404,0.0,0.2,.000,7.3,17.9,.408,4.8,6.6,.724,5.9,8.7,14.6,1.8,1.1,2.4,3.0,7.8,19.4,,97,105
253,Darius Miles,SF,21,CLE,67,62,2008,6.7,16.3,.410,0.0,0.4,.000,6.7,16.0,.419,2.3,3.9,.594,2.9,6.4,9.2,4.5,1.7,1.8,4.5,4.0,15.7,,84,106
254,Andre Miller,PG,26,LAC,80,80,2913,6.8,16.7,.406,0.4,1.9,.213,6.4,14.8,.432,5.6,7.1,.795,1.5,4.2,5.7,9.7,1.8,0.2,3.7,3.7,19.6,,105,109
255,Brad Miller,C,26,IND,73,72,2270,7.6,15.4,.493,0.1,0.4,.313,7.5,15.0,.498,6.7,8.2,.818,4.3,9.7,13.9,4.5,1.5,1.0,2.7,4.7,22.1,,118,100
256,Mike Miller,SF,22,TOT,65,52,2186,8.8,20.3,.434,2.6,7.1,.363,6.2,13.2,.472,3.7,4.4,.839,1.1,7.0,8.0,4.0,1.0,0.5,3.0,4.1,23.9,,105,107
257,Reggie Miller*,SG,37,IND,70,70,2117,7.0,15.8,.441,2.8,7.9,.355,4.2,7.9,.527,5.1,5.7,.900,0.5,3.7,4.3,4.2,1.5,0.1,1.6,2.2,21.8,,122,105
258,Chris Mills,PF,33,GSW,21,0,262,7.6,20.6,.368,1.4,4.9,.280,6.2,15.7,.395,3.1,3.5,.889,3.7,6.0,9.7,4.3,1.4,0.6,1.9,5.6,19.6,,104,111
259,Yao Ming*,C,22,HOU,82,72,2382,9.1,18.3,.498,0.0,0.0,.500,9.1,18.2,.498,6.8,8.4,.811,4.4,10.9,15.3,3.1,0.7,3.3,3.9,5.2,25.1,,111,100
260,Cuttino Mobley,SG,27,HOU,73,73,3044,8.2,19.0,.434,2.0,5.6,.352,6.2,13.3,.469,4.3,5.0,.858,1.2,4.1,5.4,3.7,1.7,0.6,2.9,3.3,22.7,,107,105
261,Nazr Mohammed,C,25,ATL,35,0,445,7.9,18.9,.421,0.0,0.0,,7.9,18.9,.421,3.1,4.9,.634,5.6,9.7,15.3,0.7,1.9,2.5,3.0,9.4,19.0,,93,102
262,Jérôme Moïso,C,24,NOH,51,1,644,7.4,14.3,.520,0.0,0.0,,7.4,14.3,.520,2.3,3.4,.659,4.9,9.9,14.8,1.8,1.6,3.7,3.8,7.3,17.1,,99,97
263,Mikki Moore,C,27,TOT,8,0,43,6.1,16.0,.385,0.0,0.0,,6.1,16.0,.385,9.8,12.3,.800,7.4,2.5,9.8,3.7,0.0,4.9,2.5,8.6,22.1,,116,108
264,Terence Morris,SF,24,HOU,49,0,632,7.0,15.1,.466,0.6,2.7,.219,6.4,12.3,.521,0.9,1.2,.786,3.4,7.5,11.0,2.1,0.7,1.5,2.5,3.0,15.6,,101,104
265,Troy Murphy,PF,22,GSW,79,79,2510,6.9,15.2,.451,0.1,0.3,.214,6.8,14.9,.456,5.0,5.9,.841,4.6,11.7,16.4,2.2,1.3,0.6,2.3,5.0,18.7,,113,107
266,Ronald Murray,SG,23,TOT,14,0,62,9.5,26.8,.355,0.0,4.3,.000,9.5,22.5,.423,4.3,6.9,.625,0.0,3.5,3.5,4.3,3.5,0.0,6.9,0.0,23.3,,71,107
267,Tracy Murray,SF,31,LAL,31,0,193,6.2,19.1,.324,2.2,10.2,.211,4.0,8.9,.455,1.9,2.4,.778,1.3,4.8,6.2,3.2,1.3,0.8,3.8,5.9,16.4,,81,107
268,Dikembe Mutombo*,C,36,NJN,24,16,514,5.0,13.4,.374,0.0,0.0,,5.0,13.4,.374,4.1,5.6,.727,5.5,10.1,15.6,1.9,0.4,3.8,3.5,5.5,14.1,,92,96
269,Mamadou N'Diaye,C,27,TOR,22,8,364,6.3,14.1,.448,0.0,0.0,,6.3,14.1,.448,5.0,6.9,.723,4.3,7.8,12.0,1.0,1.2,4.7,3.1,8.5,17.6,,100,103
270,Boštjan Nachbar,SF,22,HOU,14,1,77,7.7,21.8,.355,1.4,7.0,.200,6.3,14.7,.429,3.5,7.0,.500,2.1,5.6,7.7,2.1,1.4,1.4,4.2,9.1,20.4,,81,104
271,Lee Nailon,SF,27,NYK,38,0,405,11.0,24.8,.442,0.0,0.1,.000,11.0,24.7,.444,5.5,6.7,.824,4.2,5.0,9.1,3.4,0.8,0.4,4.2,6.0,27.4,,97,109
272,Eduardo Nájera,SF,26,DAL,48,12,1103,6.1,10.9,.558,0.0,0.0,.000,6.1,10.8,.561,2.9,4.3,.681,4.2,6.3,10.5,2.2,1.9,1.0,1.1,6.1,15.0,,127,102
273,Steve Nash*,PG,28,DAL,82,82,2711,9.9,21.3,.465,2.1,5.1,.413,7.8,16.2,.482,5.9,6.5,.909,1.2,3.3,4.5,11.4,1.6,0.1,3.7,2.6,27.8,,118,106
274,Rasho Nesterović,C,26,MIN,77,77,2337,8.9,17.0,.525,0.0,0.0,.000,8.9,17.0,.526,1.4,2.1,.642,3.3,8.0,11.3,2.5,0.9,2.6,2.2,5.7,19.2,,106,103
275,Ira Newble,SF,28,ATL,73,45,1931,6.3,12.8,.495,0.9,2.3,.381,5.4,10.5,.520,1.9,2.5,.778,2.4,5.1,7.4,2.7,1.4,0.7,1.9,4.8,15.4,,111,109
276,Moochie Norris,PG,29,HOU,82,3,1375,5.3,13.0,.406,0.4,1.8,.244,4.8,11.2,.432,3.1,4.5,.684,1.5,4.8,6.3,7.7,2.2,0.2,3.4,2.8,14.0,,99,104
277,Dirk Nowitzki,PF,24,DAL,80,80,3117,11.5,24.8,.463,2.5,6.5,.379,9.0,18.3,.493,8.0,9.1,.881,1.3,11.8,13.2,4.0,1.8,1.4,2.5,3.4,33.5,,117,98
278,Jermaine O'Neal,PF,24,IND,77,76,2864,11.2,23.1,.484,0.1,0.4,.333,11.0,22.7,.487,6.8,9.3,.731,3.7,10.9,14.6,2.8,1.2,3.3,3.3,5.1,29.3,,107,97
279,Shaquille O'Neal*,C,30,LAL,67,66,2535,14.2,24.8,.574,0.0,0.0,,14.2,24.8,.574,9.2,14.8,.622,5.3,9.9,15.2,4.2,0.8,3.3,4.0,4.7,37.7,,117,102
280,Charles Oakley,C,39,WAS,42,1,514,2.4,5.8,.418,0.0,0.0,,2.4,5.8,.418,3.0,3.6,.824,3.9,7.4,11.3,4.2,1.4,0.6,2.2,9.5,7.8,,110,105
281,Lamar Odom,SF,23,LAC,49,47,1679,8.4,19.1,.439,1.3,4.0,.326,7.1,15.1,.469,4.3,5.5,.777,1.8,8.4,10.2,5.6,1.3,1.3,4.4,5.7,22.3,,99,106
282,Mehmet Okur,PF,23,DET,72,9,1366,7.3,17.1,.426,1.5,4.5,.339,5.8,12.6,.457,3.9,5.3,.733,4.7,8.8,13.6,2.9,1.0,1.6,2.7,6.8,20.0,,106,99
283,Dean Oliver,PG,24,GSW,15,0,93,3.8,15.9,.241,0.5,3.3,.167,3.3,12.6,.261,3.8,4.4,.875,4.4,4.4,8.8,12.6,3.8,0.0,5.5,4.9,12.0,,87,107
284,Kevin Ollie,PG,30,TOT,82,5,1897,5.6,12.5,.451,0.1,0.2,.333,5.6,12.3,.453,3.8,5.0,.753,0.7,4.4,5.1,8.2,2.0,0.1,2.0,3.5,15.1,,112,109
285,Michael Olowokandi,C,27,LAC,36,36,1369,7.1,16.7,.427,0.0,0.0,,7.1,16.7,.427,2.6,4.0,.657,2.2,10.4,12.6,1.8,0.7,3.0,3.8,4.2,16.9,,86,104
286,Greg Ostertag,C,29,UTA,81,74,1926,4.7,9.1,.518,0.0,0.0,,4.7,9.1,.518,2.8,5.5,.510,5.0,9.0,14.0,1.5,0.6,4.1,2.9,6.6,12.2,,101,101
287,Bo Outlaw,C,31,PHO,80,20,1800,4.5,8.1,.550,0.0,0.1,.000,4.5,8.0,.554,2.1,3.4,.621,3.9,6.8,10.7,3.3,1.5,2.1,2.2,5.7,11.0,,113,102
288,Chris Owens,SF,23,MEM,1,0,6,17.3,25.9,.667,0.0,0.0,,17.3,25.9,.667,0.0,0.0,,8.6,0.0,8.6,0.0,0.0,0.0,8.6,0.0,34.5,,95,117
289,Olumide Oyedeji,C,21,ORL,27,3,145,3.6,8.2,.435,0.0,0.0,,3.6,8.2,.435,2.5,3.9,.636,3.6,14.2,17.8,1.8,1.8,1.1,1.8,10.7,9.6,,103,99
290,Robert Pack,PG,33,NOH,28,4,440,6.3,15.7,.403,0.0,0.6,.000,6.3,15.1,.419,5.0,6.7,.745,1.3,4.9,6.2,9.9,3.1,0.0,4.9,4.3,17.7,,96,101
291,Scott Padgett,PF,26,UTA,82,2,1321,6.9,17.2,.402,1.8,5.4,.338,5.1,11.8,.431,3.3,4.4,.757,3.4,7.7,11.1,3.5,1.7,1.0,2.8,6.0,19.0,,102,103
292,Milt Palacio,PG,24,CLE,80,46,1976,4.2,10.0,.418,0.2,1.0,.216,4.0,9.1,.439,1.7,2.2,.747,1.2,4.8,6.1,6.7,1.8,0.4,3.4,4.3,10.3,,92,109
293,Jannero Pargo,PG,23,LAL,34,0,342,5.6,14.1,.398,1.1,3.6,.292,4.6,10.5,.435,0.6,0.6,1.000,1.4,4.2,5.6,5.9,2.0,0.3,3.5,6.8,12.9,,90,107
294,Smush Parker,PG,21,CLE,66,18,1103,6.3,15.7,.402,1.8,5.5,.322,4.5,10.2,.445,4.5,5.5,.831,1.3,4.2,5.5,7.5,2.2,0.6,6.2,4.9,18.9,,92,108
295,Tony Parker,PG,20,SAS,82,82,2774,9.3,20.1,.464,1.6,4.7,.337,7.7,15.4,.503,4.2,5.6,.755,0.6,3.5,4.2,8.3,1.4,0.1,3.8,3.3,24.4,,108,104
296,Cherokee Parks,PF,30,LAC,30,18,648,6.7,13.2,.503,0.1,0.2,.500,6.6,13.1,.503,1.9,3.1,.605,3.7,7.0,10.7,1.7,1.3,1.6,1.5,4.2,15.2,,110,107
297,Ruben Patterson,SF,27,POR,78,17,1655,8.2,16.7,.492,0.1,0.6,.150,8.1,16.1,.506,4.5,7.1,.627,3.9,4.7,8.6,3.3,2.4,0.9,3.8,5.2,21.1,,102,103
298,Gary Payton*,PG,34,TOT,80,80,3208,11.2,24.7,.454,0.9,3.1,.297,10.3,21.6,.476,4.2,5.9,.710,1.3,4.3,5.6,11.2,2.2,0.3,3.1,3.0,27.5,,108,107
299,Anthony Peeler,SG,33,MIN,82,39,2245,5.9,14.2,.414,2.0,4.9,.410,3.8,9.2,.416,0.9,1.2,.780,0.9,4.7,5.6,5.7,1.7,0.3,1.9,3.7,14.7,,104,106
300,Wesley Person,SG,31,MEM,66,44,1941,7.3,16.0,.456,2.7,6.2,.433,4.6,9.9,.470,2.1,2.6,.814,0.6,4.5,5.1,3.0,1.1,0.5,1.5,1.7,19.4,,112,111
301,Morris Peterson,SF,25,TOR,82,80,2949,7.6,19.4,.392,2.1,6.2,.337,5.5,13.2,.418,3.5,4.5,.789,1.8,4.8,6.6,3.4,1.6,0.6,2.3,4.2,20.9,,101,109
302,Eric Piatkowski,SG,32,LAC,62,26,1360,8.1,17.2,.471,3.1,7.8,.398,5.0,9.5,.531,3.9,4.7,.828,1.7,4.3,6.0,2.7,1.3,0.3,2.2,3.6,23.2,,118,110
303,Paul Pierce*,SG,25,BOS,79,79,3096,11.3,27.2,.416,2.0,6.7,.302,9.3,20.5,.454,10.3,12.8,.802,1.8,8.1,9.9,6.0,2.4,1.1,4.9,3.9,34.9,,104,100
304,Scottie Pippen*,SF,37,POR,64,58,1911,7.4,16.8,.444,1.1,3.7,.286,6.4,13.0,.489,3.4,4.2,.818,1.6,6.2,7.8,8.0,3.0,0.7,4.6,4.2,19.4,,100,101
305,Scot Pollard,C,27,SAC,23,0,325,6.2,13.5,.460,0.0,0.0,,6.2,13.5,.460,3.6,5.9,.605,7.1,9.3,16.4,0.9,2.0,2.3,2.3,7.7,16.0,,106,96
306,James Posey,SF,26,TOT,83,71,2518,6.6,16.0,.411,1.5,4.9,.306,5.1,11.1,.457,4.4,5.2,.833,1.9,7.2,9.1,3.9,2.3,0.3,3.1,4.2,19.0,,103,102
307,Lavor Postell,SG,24,NYK,12,0,98,7.6,20.5,.368,1.1,3.8,.286,6.5,16.7,.387,7.0,8.1,.867,0.5,1.6,2.2,1.6,1.1,0.0,3.8,4.9,23.2,,90,111
308,Vitaly Potapenko,C,27,SEA,26,2,403,5.5,12.6,.441,0.0,0.0,,5.5,12.6,.441,3.0,3.9,.759,3.4,8.7,12.0,0.5,1.2,1.1,3.4,6.2,14.1,,90,104
309,Tayshaun Prince,SF,22,DET,42,5,435,6.7,15.0,.449,2.5,6.0,.426,4.2,9.0,.465,1.4,2.2,.647,0.6,5.1,5.7,3.1,1.3,1.8,2.7,3.2,17.4,,100,101
310,Joel Przybilla,C,23,MIL,32,17,546,1.8,4.5,.391,0.0,0.0,,1.8,4.5,.391,1.2,2.3,.500,4.7,9.4,14.1,1.2,1.0,4.4,1.8,8.3,4.7,,98,104
311,Vladimir Radmanović,PF,22,SEA,72,16,1910,7.8,19.1,.410,3.0,8.4,.355,4.9,10.7,.453,2.1,2.9,.706,2.2,7.1,9.2,2.8,1.8,0.6,2.9,3.9,20.7,,99,104
312,Igor Rakočević,PG,24,MIN,42,0,244,4.7,12.4,.379,1.1,2.6,.417,3.6,9.8,.370,6.2,7.7,.806,0.9,2.8,3.6,7.1,0.9,0.0,4.9,5.3,16.7,,96,109
313,Zach Randolph,PF,21,POR,77,11,1301,10.9,21.3,.513,0.0,0.2,.000,10.9,21.0,.518,5.0,6.6,.758,5.7,8.4,14.2,1.7,1.7,0.6,2.6,5.8,26.8,,113,102
314,Theo Ratliff,C,29,ATL,81,81,2518,5.8,12.5,.464,0.0,0.0,,5.8,12.5,.464,3.2,4.5,.720,3.2,9.5,12.7,1.5,1.2,5.5,2.9,5.7,14.8,,98,101
315,Željko Rebrača,C,30,DET,30,12,488,9.1,16.4,.552,0.0,0.0,,9.1,16.4,.552,4.3,5.4,.792,3.1,7.4,10.4,1.0,0.7,1.9,3.3,9.0,22.4,,107,101
316,Michael Redd,SG,23,MIL,82,14,2316,10.4,22.3,.469,4.2,9.5,.438,6.3,12.7,.492,3.4,4.2,.805,2.2,6.3,8.5,2.7,2.3,0.3,1.7,3.3,28.5,,118,108
317,Don Reid,PF,29,DET,1,0,10,0.0,16.6,.000,0.0,0.0,,0.0,16.6,.000,5.5,11.1,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,5.5,,32,108
318,Efthimios Rentzias,C,27,PHI,35,0,144,7.3,21.5,.339,1.5,2.9,.500,5.8,18.6,.314,2.9,3.3,.889,3.6,5.8,9.5,2.6,2.2,0.7,1.5,7.7,19.0,,96,103
319,Glen Rice,SF,35,HOU,62,26,1532,6.9,16.1,.429,3.6,9.0,.398,3.4,7.2,.468,2.2,2.9,.759,1.0,4.4,5.4,2.3,0.8,0.2,1.9,3.5,19.6,,112,108
320,Jason Richardson,SG,22,GSW,82,82,2698,9.0,21.9,.410,2.3,6.3,.368,6.7,15.6,.427,3.9,5.1,.764,2.1,5.0,7.1,4.7,1.7,0.4,3.4,3.8,24.2,,105,111
321,Quentin Richardson,SG,22,LAC,59,13,1368,7.8,21.0,.372,2.3,7.6,.308,5.5,13.4,.408,3.3,4.8,.685,3.8,7.0,10.8,2.0,1.3,0.4,2.5,3.5,21.2,,97,108
322,Antoine Rigaudeau,SG,31,DAL,11,0,91,4.6,19.9,.229,0.6,2.8,.200,4.0,17.1,.233,0.0,0.0,,2.3,2.3,4.6,3.4,1.7,0.0,3.4,6.3,9.7,,58,107
323,Clifford Robinson,PF,36,DET,81,69,2825,7.3,18.3,.398,1.7,5.1,.336,5.6,13.2,.422,3.2,4.7,.676,1.6,4.6,6.2,5.2,1.7,1.7,3.1,5.1,19.4,,97,101
324,David Robinson*,C,37,SAS,64,64,1676,6.3,13.4,.469,0.0,0.0,,6.3,13.4,.469,4.8,6.8,.710,5.2,11.0,16.2,1.9,1.7,3.5,2.6,4.0,17.4,,109,95
325,Eddie Robinson,SF,26,CHI,64,18,1355,5.9,11.9,.492,0.1,0.5,.214,5.8,11.4,.505,1.9,2.4,.810,2.9,4.7,7.6,2.5,2.3,0.5,2.0,4.5,13.8,,106,106
326,Glenn Robinson,SF,30,ATL,69,68,2591,11.0,25.4,.432,1.8,5.4,.342,9.1,20.1,.456,5.5,6.2,.876,1.8,7.6,9.3,4.2,1.9,0.5,5.1,3.7,29.2,,98,106
327,Rodney Rogers,PF,31,NJN,68,0,1303,7.4,18.3,.402,1.8,5.3,.333,5.6,13.0,.430,2.7,3.6,.756,2.5,8.1,10.6,4.3,2.0,1.2,3.7,7.7,19.2,,94,97
328,Sean Rooks,C,33,LAC,70,38,1344,4.9,11.6,.421,0.0,0.0,.000,4.9,11.6,.422,1.8,2.3,.810,2.1,6.4,8.4,2.7,1.3,1.7,2.6,6.8,11.6,,92,107
329,Jalen Rose,SF,30,CHI,82,82,3351,9.8,24.2,.406,2.0,5.5,.370,7.8,18.7,.416,6.1,7.2,.854,1.0,4.3,5.4,6.0,1.1,0.4,4.4,4.1,27.8,,100,109
330,Malik Rose,PF,28,SAS,79,13,1933,8.0,17.4,.459,0.1,0.1,.400,7.9,17.2,.459,6.7,8.4,.791,4.1,9.9,14.0,3.4,1.6,1.1,4.7,5.7,22.7,,102,98
331,Guy Rucker,PF,25,GSW,3,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,12.7,12.7,12.7,0.0,0.0,0.0,12.7,0.0,,214,109
332,Kareem Rush,PG,22,LAL,76,0,872,5.7,14.5,.393,1.1,4.0,.279,4.6,10.5,.438,1.0,1.4,.696,1.5,4.0,5.6,4.0,0.6,0.7,3.7,4.2,13.5,,85,110
333,Bryon Russell,SF,32,WAS,70,23,1388,4.2,12.0,.353,1.8,5.5,.329,2.4,6.5,.373,2.1,2.7,.768,1.7,6.5,8.2,2.8,2.7,0.3,2.2,5.1,12.4,,95,103
334,Arvydas Sabonis*,C,38,POR,78,1,1209,7.6,16.0,.476,0.1,0.3,.500,7.5,15.8,.476,5.7,7.3,.787,3.9,11.0,14.9,6.3,2.7,2.2,3.3,6.3,21.1,,113,97
335,John Salmons,PG,23,PHI,64,1,504,5.0,12.1,.414,1.0,3.2,.323,4.0,8.9,.447,2.7,3.6,.743,1.7,4.5,6.1,4.9,1.8,0.6,3.0,5.5,13.7,,99,105
336,Soumaila Samake,C,24,LAL,13,1,77,6.7,16.2,.417,0.0,0.0,,6.7,16.2,.417,1.3,1.3,1.000,6.7,8.8,15.5,2.7,0.0,3.4,1.3,8.8,14.8,,107,105
337,Jamal Sampson,PF,19,MIL,5,0,8,0.0,13.3,.000,0.0,0.0,,0.0,13.3,.000,0.0,0.0,,6.6,6.6,13.3,6.6,6.6,0.0,0.0,0.0,0.0,,59,99
338,Pepe Sánchez,PG,25,DET,9,0,37,0.0,7.5,.000,0.0,0.0,,0.0,7.5,.000,0.0,0.0,,6.0,3.0,9.0,12.0,7.5,0.0,3.0,4.5,0.0,,74,92
339,Jeryl Sasser,SG,23,ORL,75,4,1025,3.2,10.4,.309,0.7,2.2,.295,2.6,8.2,.313,2.7,3.9,.679,3.2,6.0,9.3,3.3,2.3,0.6,2.0,4.6,9.8,,93,105
340,Kenny Satterfield,PG,21,TOT,39,6,502,5.8,19.2,.301,0.5,2.9,.179,5.2,16.3,.323,1.8,2.6,.680,1.7,2.8,4.5,7.1,2.1,0.2,4.5,3.8,13.9,,74,105
341,Predrag Savović,SG,26,DEN,27,0,256,6.0,19.2,.312,0.8,5.4,.154,5.1,13.8,.373,4.3,6.0,.724,1.9,3.3,5.1,4.5,2.9,0.2,4.3,6.8,17.1,,80,102
342,Brian Scalabrine,PF,24,NJN,59,7,724,4.9,12.2,.402,1.0,2.8,.359,3.9,9.4,.415,2.2,2.6,.833,2.9,7.3,10.2,3.3,1.2,1.3,3.3,5.6,13.0,,93,99
343,Ansu Sesay,SF,26,SEA,45,4,448,5.0,13.0,.383,0.0,0.0,,5.0,13.0,.383,1.5,2.6,.571,4.1,4.7,8.9,2.8,1.7,0.6,3.0,7.5,11.4,,86,106
344,Brian Shaw,PG,36,LAL,72,0,900,5.8,15.1,.387,2.2,6.3,.349,3.6,8.8,.414,0.6,0.9,.667,1.2,5.7,6.9,5.9,1.8,0.7,3.1,3.6,14.4,,95,106
345,Paul Shirley,PF,25,ATL,2,0,5,0.0,42.2,.000,0.0,0.0,,0.0,42.2,.000,0.0,0.0,,0.0,10.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,,0,108
346,Bobby Simmons,SG,22,WAS,36,2,378,6.3,16.1,.393,0.0,0.7,.000,6.3,15.4,.411,4.6,5.0,.914,4.8,6.3,11.1,2.9,1.4,0.4,1.2,7.3,17.3,,110,106
347,Brian Skinner,PF,26,PHI,77,9,1381,6.9,12.6,.550,0.0,0.0,,6.9,12.6,.550,3.7,6.1,.602,5.2,8.7,13.9,0.7,1.8,2.0,2.4,6.7,17.5,,112,101
348,Reggie Slater,PF,32,MIN,26,0,141,10.0,18.5,.540,0.0,0.0,,10.0,18.5,.540,10.0,16.7,.600,6.7,4.8,11.5,1.5,2.2,0.4,3.3,11.5,30.0,,114,104
349,Tamar Slay,SG,22,NJN,36,0,274,7.5,19.7,.379,1.3,4.8,.280,6.1,14.9,.410,1.3,1.9,.700,1.5,4.4,5.9,2.7,2.7,0.6,3.8,5.9,17.6,,81,99
350,Charles Smith,SG,27,POR,3,0,13,4.1,16.5,.250,0.0,4.1,.000,4.1,12.4,.333,12.4,16.5,.750,0.0,0.0,0.0,4.1,4.1,0.0,4.1,12.4,20.7,,89,103
351,Joe Smith,SF,27,MIN,54,21,1117,7.1,15.3,.460,0.0,0.1,.000,7.1,15.2,.463,4.8,6.1,.779,5.2,7.4,12.6,1.8,0.7,2.6,2.0,8.0,18.9,,111,104
352,Steve Smith,SG,33,SAS,53,18,1032,5.8,15.0,.388,2.0,6.1,.331,3.8,8.9,.428,4.9,5.9,.833,1.1,4.0,5.1,3.6,1.4,0.5,2.2,4.1,18.6,,109,103
353,Eric Snow,PG,29,PHI,82,82,3108,6.1,13.5,.452,0.1,0.5,.219,6.0,13.0,.462,5.5,6.4,.858,1.2,3.9,5.1,9.2,2.2,0.2,3.3,4.0,17.8,,112,105
354,Latrell Sprewell,SF,32,NYK,74,73,2859,8.4,20.9,.403,2.5,6.7,.372,5.9,14.2,.417,3.2,4.0,.794,0.8,4.4,5.3,6.1,1.9,0.4,3.2,2.5,22.5,,99,107
355,Jerry Stackhouse,SG,28,WAS,70,70,2747,9.7,23.8,.409,1.4,4.9,.290,8.3,18.9,.439,9.0,10.3,.878,1.2,3.9,5.1,6.3,1.3,0.6,3.8,2.6,29.9,,106,108
356,Vladimir Stepania,C,26,MIA,79,6,1594,6.3,14.6,.433,0.0,0.0,,6.3,14.6,.433,2.4,4.6,.530,7.2,11.8,19.0,0.8,1.5,1.4,2.4,5.8,15.1,,97,99
357,DeShawn Stevenson,SG,21,UTA,61,8,760,8.1,20.1,.401,0.3,0.8,.333,7.8,19.2,.404,3.3,4.8,.691,1.6,4.5,6.0,2.8,1.6,0.6,3.5,4.0,19.7,,88,106
358,Michael Stewart,PF,27,CLE,47,0,251,2.8,7.5,.378,0.0,0.0,,2.8,7.5,.378,1.6,2.4,.667,3.9,7.3,11.2,1.2,0.4,3.1,2.0,8.5,7.3,,90,107
359,John Stockton*,PG,40,UTA,82,82,2275,7.3,15.1,.483,0.7,1.9,.363,6.6,13.2,.500,5.6,6.8,.826,1.2,3.5,4.7,14.9,3.2,0.4,4.3,4.3,20.9,,117,103
360,Peja Stojaković,SF,25,SAC,72,72,2450,10.2,21.2,.481,3.2,8.3,.382,7.0,12.9,.545,4.7,5.4,.875,1.3,6.9,8.2,2.9,1.5,0.1,2.1,2.9,28.4,,117,101
361,Damon Stoudamire,PG,29,POR,59,27,1315,6.4,16.9,.376,1.8,4.7,.386,4.6,12.3,.372,2.2,2.7,.791,1.6,4.7,6.3,8.3,1.6,0.2,3.3,2.7,16.7,,99,106
362,Amar'e Stoudemire,PF,20,PHO,82,71,2570,8.0,16.9,.472,0.0,0.2,.200,8.0,16.7,.476,6.5,9.9,.661,5.1,9.6,14.7,1.6,1.3,1.8,3.9,5.5,22.6,,103,101
363,Erick Strickland,SG,29,IND,71,10,1275,6.7,15.6,.429,2.5,6.6,.388,4.2,9.0,.459,2.9,3.6,.805,0.9,5.0,6.0,8.6,1.6,0.3,4.0,4.6,18.8,,104,104
364,Mark Strickland,SF,32,DAL,4,0,13,8.0,19.9,.400,0.0,0.0,,8.0,19.9,.400,0.0,0.0,,19.9,8.0,27.9,0.0,0.0,0.0,4.0,4.0,16.0,,104,106
365,Rod Strickland,PG,36,MIN,47,8,956,6.6,15.2,.432,0.1,0.6,.091,6.5,14.6,.446,4.3,5.8,.738,1.1,4.1,5.2,11.7,2.5,0.3,4.2,3.0,17.5,,102,105
366,Bruno Šundov,C,22,BOS,26,0,138,5.4,21.4,.250,1.5,6.1,.250,3.8,15.3,.250,0.0,0.8,.000,3.1,7.7,10.7,2.7,2.3,1.1,3.4,9.2,12.2,,63,100
367,Bob Sura,SG,29,GSW,55,0,1130,6.1,14.8,.412,1.3,3.8,.329,4.8,11.0,.440,4.6,6.7,.696,2.6,4.9,7.5,8.0,2.0,0.1,3.7,4.9,18.1,,107,111
368,Stromile Swift,PF,23,MEM,67,26,1478,8.2,17.1,.481,0.0,0.1,.000,8.2,17.1,.483,6.2,8.6,.722,4.0,9.5,13.5,1.6,1.9,3.6,3.5,5.3,22.7,,104,103
369,Wally Szczerbiak,SF,25,MIN,52,42,1836,10.0,20.7,.481,1.7,4.1,.421,8.2,16.6,.497,4.3,4.9,.867,1.5,5.3,6.9,3.9,1.3,0.6,2.5,3.5,26.0,,112,106
370,Maurice Taylor,PF,26,HOU,67,9,1377,9.1,21.0,.432,0.0,0.1,.000,9.1,20.9,.433,3.9,5.4,.725,3.7,5.6,9.3,2.6,0.9,0.9,3.9,5.9,22.1,,94,106
371,Jason Terry,PG,25,ATL,81,81,3081,8.4,19.5,.428,2.7,7.4,.371,5.6,12.2,.462,4.4,5.0,.887,0.6,4.1,4.8,10.3,2.2,0.2,4.3,3.0,23.9,,109,108
