,player,pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
228,Jared Jeffries,PF-SF,28,TOT,70,37,1794,3.9,8.9,.439,0.6,2.0,.296,3.3,6.9,.481,2.1,3.4,.625,3.7,4.5,8.2,2.9,1.8,2.0,2.2,5.8,10.6,,106,110
229,Brandon Jennings,PG,20,MIL,82,82,2671,8.8,23.8,.371,2.8,7.6,.374,6.0,16.2,.370,4.4,5.4,.817,1.0,4.6,5.5,9.2,2.1,0.4,3.9,3.7,24.9,,100,104
230,Jonas Jerebko,PF,22,DET,80,73,2232,7.0,14.6,.481,0.9,2.8,.313,6.2,11.9,.520,3.0,4.3,.710,4.7,6.9,11.6,1.4,1.9,0.7,2.0,5.6,18.0,,113,111
231,Yi Jianlian,PF,22,NJN,52,51,1655,7.2,17.9,.403,0.5,1.3,.366,6.7,16.6,.406,4.9,6.1,.798,3.7,8.2,11.8,1.5,1.2,1.7,2.4,5.4,19.8,,99,109
232,Amir Johnson,PF,22,TOR,82,5,1453,7.4,11.9,.623,0.0,0.1,.000,7.4,11.7,.630,3.4,5.3,.638,5.5,8.6,14.0,1.7,1.6,2.3,2.2,9.1,18.1,,124,110
233,Anthony Johnson,PG,35,ORL,31,0,406,6.3,14.3,.441,1.7,5.0,.333,4.6,9.2,.500,2.4,2.6,.950,1.0,5.1,6.2,8.1,1.4,0.1,3.3,4.1,16.7,,110,106
234,James Johnson,PF,22,CHI,65,11,757,6.5,14.3,.452,1.0,3.1,.326,5.4,11.2,.488,3.5,4.8,.729,2.3,6.4,8.7,3.3,1.4,2.9,4.2,8.6,17.4,,95,104
235,Joe Johnson,SG,28,ATL,76,76,2886,11.7,25.6,.458,2.4,6.5,.369,9.3,19.1,.488,4.1,5.0,.818,1.4,5.1,6.5,6.8,1.5,0.1,2.7,2.7,29.9,,112,109
236,Dahntay Jones,SF,29,IND,76,26,1892,7.5,16.3,.461,0.1,0.8,.125,7.4,15.4,.479,5.2,6.7,.770,1.3,4.7,6.0,3.9,1.0,1.0,3.4,6.2,20.3,,100,109
237,Dwayne Jones,PF,26,PHO,2,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,14.4,14.4,0.0,0.0,0.0,0.0,7.2,0.0,,,108
238,James Jones,SF,29,MIA,36,6,503,4.6,12.7,.361,3.9,9.6,.411,0.6,3.1,.207,2.4,3.0,.821,0.4,4.4,4.8,1.8,1.2,0.4,1.2,4.8,15.5,,113,108
239,Solomon Jones,C,25,IND,52,2,675,5.7,12.9,.443,0.0,0.2,.000,5.7,12.7,.451,3.7,5.2,.718,3.7,6.8,10.6,2.3,1.0,2.7,2.9,9.2,15.2,,99,106
240,DeAndre Jordan,C,21,LAC,70,12,1137,6.6,10.9,.605,0.0,0.1,.000,6.6,10.8,.610,2.2,5.8,.375,5.6,10.5,16.1,1.0,0.7,2.8,3.4,6.9,15.3,,101,107
241,Chris Kaman,C,27,LAC,76,76,2608,11.7,23.9,.490,0.0,0.1,.000,11.7,23.8,.492,4.6,6.1,.749,3.7,10.3,14.0,2.4,0.7,1.9,4.4,4.2,28.0,,99,109
242,Jason Kapono,SF,28,PHI,57,12,976,6.8,16.2,.419,3.4,9.2,.368,3.4,7.0,.485,0.5,0.8,.600,0.8,2.8,3.5,2.1,1.1,0.3,1.8,4.3,17.4,,103,115
243,Coby Karl,SF-SG,26,TOT,7,1,113,4.7,13.6,.344,0.8,4.7,.182,3.8,8.9,.429,1.7,2.5,.667,1.7,5.9,7.6,6.4,1.3,0.4,4.2,5.9,11.9,,82,113
244,Jason Kidd*,PG,36,DAL,80,80,2881,5.1,12.1,.423,3.2,7.5,.425,1.9,4.6,.420,1.4,1.8,.808,0.9,7.2,8.0,13.0,2.6,0.6,3.5,2.6,14.8,,115,105
245,Andrei Kirilenko,SF,28,UTA,58,35,1681,7.4,14.7,.506,0.8,2.7,.292,6.6,12.0,.555,5.3,7.1,.744,2.3,5.7,8.0,4.8,2.5,2.2,2.4,3.1,20.9,,117,103
246,Kyle Korver,SG,28,UTA,52,0,952,7.4,15.0,.493,3.2,5.9,.536,4.2,9.1,.465,2.1,2.6,.796,0.5,5.4,6.0,4.8,1.4,0.6,2.3,4.1,20.1,,116,107
247,Kosta Koufos,C,20,UTA,36,0,172,6.5,14.0,.468,0.0,0.0,,6.5,14.0,.468,2.7,4.5,.600,4.8,8.6,13.4,1.8,0.6,1.2,4.5,7.7,15.8,,91,106
248,Nenad Krstić,C,26,OKC,76,76,1741,8.3,16.6,.502,0.0,0.1,.200,8.3,16.4,.505,2.3,3.1,.717,4.0,7.4,11.3,1.5,0.9,1.3,1.7,5.2,18.9,,111,106
249,Oliver Lafayette,SG,25,BOS,1,0,22,7.1,14.3,.500,2.4,4.8,.500,4.8,9.5,.500,0.0,0.0,,2.4,7.1,9.5,4.8,0.0,0.0,2.4,0.0,16.7,,112,109
250,Carl Landry,PF,26,TOT,80,29,2469,10.3,19.3,.536,0.0,0.1,.333,10.3,19.2,.537,7.1,8.8,.806,3.9,5.8,9.7,1.4,1.1,1.3,2.8,4.8,27.8,,117,110
251,Marcus Landry,SF,24,TOT,18,0,111,7.4,19.8,.372,4.1,12.9,.321,3.2,6.9,.467,1.4,2.3,.600,2.3,6.4,8.7,0.0,0.5,0.9,2.8,6.4,20.3,,90,113
252,Acie Law,PG,25,TOT,26,1,234,7.6,16.2,.467,1.1,3.5,.313,6.5,12.8,.508,8.2,10.6,.776,0.6,3.0,3.7,5.6,2.4,0.2,3.7,3.5,24.5,,111,109
253,Ty Lawson,PG,22,DEN,65,8,1318,7.7,15.0,.515,1.3,3.2,.410,6.4,11.8,.544,4.1,5.4,.757,1.6,3.2,4.8,7.8,1.8,0.1,3.2,3.4,20.8,,118,111
254,Courtney Lee,SG,24,NJN,71,66,2375,7.5,17.1,.436,1.7,5.0,.338,5.8,12.2,.476,2.9,3.4,.869,1.3,4.2,5.6,2.7,2.1,0.4,1.7,2.9,19.6,,106,111
255,David Lee,C,26,NYK,81,81,3019,11.6,21.3,.545,0.0,0.1,.000,11.6,21.1,.549,4.5,5.6,.812,3.9,12.2,16.1,5.0,1.4,0.7,3.2,4.3,27.7,,116,108
256,Rashard Lewis,PF,30,ORL,72,72,2369,7.7,17.7,.435,3.7,9.3,.397,4.0,8.4,.476,3.2,4.0,.806,1.4,5.6,7.0,2.4,1.7,0.6,2.4,4.0,22.3,,111,104
257,Shaun Livingston,PG,24,TOT,36,18,796,6.8,13.2,.517,0.0,0.4,.000,6.8,12.8,.533,2.8,3.2,.875,1.1,4.1,5.1,8.5,1.1,0.7,3.8,4.0,16.4,,107,111
258,Brook Lopez,C,21,NJN,82,82,3027,9.8,19.6,.499,0.0,0.0,.000,9.8,19.6,.500,7.2,8.8,.817,4.7,7.6,12.3,3.2,1.0,2.4,3.5,4.4,26.8,,112,110
259,Robin Lopez,C,21,PHO,51,31,986,8.7,14.9,.588,0.0,0.0,,8.7,14.9,.588,4.5,6.4,.704,5.3,7.4,12.7,0.4,0.5,2.7,2.1,6.0,22.0,,123,110
260,Kevin Love,PF,21,MIN,60,22,1714,8.5,18.8,.450,1.0,3.1,.330,7.5,15.7,.474,6.6,8.0,.815,6.6,12.6,19.2,4.0,1.3,0.7,3.4,4.0,24.5,,113,109
261,Kyle Lowry,PG,23,HOU,68,0,1651,5.7,14.3,.397,1.1,4.2,.272,4.5,10.1,.448,6.6,8.0,.827,2.8,4.8,7.6,9.4,1.9,0.3,3.6,5.3,19.2,,113,109
262,Corey Maggette,PF,30,GSW,70,49,2081,10.5,20.4,.516,0.3,1.1,.260,10.2,19.2,.531,10.6,12.7,.835,2.1,6.5,8.6,4.0,1.2,0.1,3.9,5.3,31.9,,116,113
263,Jamaal Magloire,C,31,MIA,36,0,359,4.2,8.4,.500,0.0,0.0,,4.2,8.4,.500,3.1,8.8,.356,6.1,11.9,18.1,0.1,1.3,1.6,2.5,8.8,11.5,,96,101
264,Ian Mahinmi,C,23,SAS,26,0,165,11.1,17.5,.636,0.0,0.0,,11.1,17.5,.636,9.8,14.9,.660,4.1,12.4,16.5,0.6,1.0,2.5,4.8,10.2,32.1,,115,100
265,Shawn Marion,SF,31,DAL,75,75,2385,8.6,16.9,.508,0.1,0.4,.158,8.5,16.5,.516,2.3,3.0,.755,3.4,6.9,10.4,2.3,1.5,1.3,2.2,3.1,19.5,,107,106
266,Sean Marks,C,34,NOH,14,0,75,2.8,5.5,.500,0.0,0.0,,2.8,5.5,.500,1.4,3.5,.400,9.7,6.2,15.9,1.4,0.0,2.1,1.4,11.7,6.9,,126,112
267,Cartier Martin,SF,25,TOT,18,2,390,6.3,17.1,.368,2.1,6.2,.347,4.2,10.9,.379,3.0,3.8,.800,3.1,5.4,8.6,2.0,1.4,0.1,2.4,6.0,17.7,,97,113
268,Kenyon Martin,PF,32,DEN,58,58,1986,7.2,15.8,.456,0.2,0.7,.276,7.0,15.1,.465,2.4,4.3,.557,3.6,10.3,13.9,2.8,1.8,1.6,2.3,4.7,17.0,,101,104
269,Kevin Martin,SG,26,TOT,46,43,1633,9.0,21.7,.417,2.2,6.6,.333,6.8,15.1,.453,9.3,10.6,.876,0.9,4.2,5.1,3.5,1.4,0.2,2.9,3.0,29.6,,113,111
270,Desmond Mason,SF,32,SAC,5,4,66,3.9,9.3,.417,0.0,0.0,,3.9,9.3,.417,2.3,3.1,.750,3.1,7.0,10.1,1.5,0.8,0.8,3.1,3.9,10.1,,89,111
271,Roger Mason,SG,29,SAS,79,5,1515,6.7,17.1,.389,3.0,9.1,.333,3.6,8.0,.453,0.9,1.2,.794,0.4,5.2,5.6,4.7,1.0,0.5,2.0,3.4,17.3,,101,107
272,Wesley Matthews,SG,23,UTA,82,48,2025,6.9,14.3,.483,1.6,4.2,.382,5.3,10.1,.525,4.0,4.9,.829,1.3,3.6,4.8,3.1,1.6,0.4,2.3,3.8,19.4,,113,108
273,Jason Maxiell,C,26,DET,76,29,1550,7.4,14.5,.511,0.0,0.0,.000,7.4,14.5,.512,3.1,5.4,.574,5.6,8.4,14.0,1.4,1.3,1.3,2.4,6.1,17.9,,109,110
274,Sean May,C,25,SAC,37,4,331,7.9,17.1,.459,0.0,0.6,.000,7.9,16.5,.477,3.2,4.9,.656,3.1,7.7,10.8,2.6,1.9,1.1,2.9,7.1,19.0,,99,108
275,Eric Maynor,PG,22,TOT,81,2,1269,6.2,14.9,.418,0.9,2.9,.310,5.4,12.0,.444,2.1,2.9,.722,0.9,4.4,5.2,10.8,1.6,0.4,3.4,4.7,15.5,,103,107
276,O.J. Mayo,SG,22,MEM,82,82,3113,8.9,19.5,.458,2.2,5.9,.383,6.7,13.6,.490,3.5,4.3,.809,1.0,4.1,5.1,4.0,1.6,0.3,2.9,2.9,23.6,,110,112
277,Luc Mbah a Moute,PF,23,MIL,73,62,1866,5.0,10.4,.480,0.2,0.5,.353,4.8,9.9,.486,2.6,3.7,.699,4.8,6.4,11.2,2.3,1.7,1.1,2.0,5.1,12.7,,111,103
278,Antonio McDyess,PF,35,SAS,77,50,1617,6.6,13.9,.479,0.0,0.1,.000,6.6,13.8,.481,1.2,1.8,.632,4.8,9.9,14.7,2.7,1.4,1.0,2.6,4.8,14.4,,103,103
279,JaVale McGee,C,22,WAS,60,19,968,8.4,16.6,.508,0.0,0.1,.000,8.4,16.6,.510,4.0,6.3,.638,4.8,8.4,13.1,0.8,0.9,5.5,2.8,6.6,20.9,,106,105
280,Tracy McGrady*,SG,30,TOT,30,24,673,6.9,17.8,.387,1.2,4.9,.250,5.7,13.0,.439,3.6,4.8,.746,1.7,5.5,7.1,7.5,1.1,1.1,3.3,3.0,18.6,,98,112
281,Dominic McGuire,SF,24,TOT,51,2,307,3.2,8.8,.365,0.0,0.0,,3.2,8.8,.365,0.0,1.2,.000,3.9,9.5,13.4,1.9,0.8,0.7,2.9,5.9,6.4,,75,109
282,Josh McRoberts,C,22,IND,42,3,524,7.2,13.8,.521,0.8,2.2,.348,6.4,11.6,.553,1.8,3.6,.500,3.8,8.2,12.0,4.2,1.6,1.5,1.8,7.0,16.9,,114,105
283,Jodie Meeks,SG,22,TOT,60,0,719,7.6,19.5,.388,3.1,9.6,.318,4.5,9.9,.456,2.3,2.8,.795,0.7,6.6,7.2,2.8,1.3,0.4,1.8,3.8,20.5,,100,107
284,Pops Mensah-Bonsu,PF,26,TOT,20,0,120,5.6,14.2,.394,0.0,0.0,,5.6,14.2,.394,5.6,10.3,.542,6.9,8.2,15.0,1.3,1.7,3.9,4.3,8.6,16.7,,92,107
285,C.J. Miles,SF,22,UTA,63,28,1497,8.2,19.2,.429,2.5,7.4,.341,5.7,11.8,.484,2.3,3.2,.695,1.4,4.3,5.7,3.6,2.0,0.6,2.8,6.5,21.3,,100,107
286,Darko Miličić,C,24,TOT,32,18,685,7.3,14.9,.490,0.0,0.1,.000,7.3,14.8,.493,1.1,2.0,.536,3.4,7.6,11.0,3.4,1.6,2.5,2.6,6.0,15.7,,101,109
287,Andre Miller,PG,33,POR,82,66,2500,8.8,19.9,.445,0.4,1.8,.200,8.5,18.1,.469,7.0,8.6,.821,1.8,4.0,5.8,9.7,2.0,0.2,3.8,3.7,25.1,,111,108
288,Brad Miller,C,33,CHI,82,37,1950,6.6,15.4,.430,1.0,3.5,.280,5.6,11.9,.474,4.8,5.8,.827,2.2,8.4,10.6,4.1,1.2,0.8,2.8,5.0,19.0,,106,105
289,Mike Miller,SG,29,WAS,54,50,1805,6.3,12.6,.501,2.4,5.0,.480,3.9,7.6,.515,2.0,2.5,.824,1.6,8.2,9.8,6.2,1.1,0.3,3.3,3.8,17.0,,114,110
290,Patty Mills,PG,21,POR,10,0,38,14.4,34.6,.417,2.9,5.8,.500,11.5,28.8,.400,5.8,10.1,.571,1.4,1.4,2.9,7.2,0.0,0.0,5.8,8.6,37.4,,95,114
291,Paul Millsap,PF,24,UTA,82,8,2277,8.7,16.1,.538,0.0,0.2,.111,8.6,15.9,.543,4.1,5.9,.693,4.2,8.4,12.6,2.9,1.4,2.2,2.6,6.4,21.4,,113,103
292,Nazr Mohammed,C,32,CHA,58,29,984,10.2,18.5,.553,0.0,0.0,,10.2,18.5,.553,4.4,6.7,.648,6.2,10.3,16.4,1.5,0.8,2.3,2.9,5.7,24.8,,113,101
293,Jamario Moon,SF,29,CLE,61,2,1052,5.7,12.3,.462,1.6,5.0,.320,4.1,7.3,.558,1.8,2.2,.800,1.3,8.2,9.5,2.4,1.7,1.5,1.1,3.4,14.8,,114,103
294,Mikki Moore,C,34,GSW,23,20,406,6.4,10.6,.600,0.0,0.0,,6.4,10.6,.600,0.8,1.3,.636,3.1,5.1,8.1,4.2,0.6,1.5,2.5,7.1,13.5,,115,114
295,Randolph Morris,PF,24,ATL,28,0,124,9.9,17.6,.561,0.0,0.0,,9.9,17.6,.561,6.9,11.6,.593,4.3,12.0,16.3,0.9,2.1,1.3,5.2,14.6,26.6,,102,101
296,Adam Morrison,SF,25,LAL,31,0,241,6.9,18.2,.376,1.1,4.5,.238,5.8,13.7,.422,1.1,1.7,.625,2.1,4.7,6.9,3.9,0.6,0.4,2.1,3.6,15.9,,92,108
297,Anthony Morrow,SG,24,GSW,69,37,2018,7.8,16.7,.468,3.3,7.3,.456,4.5,9.4,.477,2.4,2.7,.886,1.4,4.7,6.1,2.5,1.5,0.4,2.0,3.7,21.3,,113,114
298,Byron Mullens,PF,20,OKC,13,0,54,6.7,18.1,.368,0.0,0.0,,6.7,18.1,.368,0.0,0.0,,2.9,6.7,9.5,1.0,1.9,0.0,3.8,12.4,13.4,,72,105
299,Troy Murphy,PF,29,IND,72,69,2344,8.1,17.2,.472,2.7,7.0,.384,5.4,10.1,.533,3.2,4.1,.798,2.7,12.8,15.6,3.2,1.5,0.7,2.1,3.7,22.2,,115,103
300,Ronald Murray,SG,30,TOT,75,2,1673,8.4,21.4,.392,2.2,6.9,.312,6.2,14.5,.431,4.4,6.1,.727,0.9,4.9,5.7,4.2,1.4,0.5,2.9,4.0,23.4,,98,106
301,Eduardo Nájera,PF,33,TOT,46,5,685,4.7,11.1,.425,1.4,4.9,.297,3.3,6.2,.524,1.1,1.8,.583,2.6,6.2,8.7,2.2,2.0,1.1,1.9,7.1,11.9,,100,107
302,Steve Nash*,PG,35,PHO,81,81,2660,9.4,18.6,.507,2.3,5.5,.426,7.1,13.1,.540,4.0,4.3,.938,0.6,4.4,5.1,16.9,0.8,0.2,5.6,2.0,25.2,,121,114
303,Jameer Nelson,PG,27,ORL,65,64,1860,8.9,19.8,.449,2.4,6.3,.381,6.5,13.5,.481,2.7,3.3,.845,0.7,4.7,5.4,9.9,1.3,0.1,3.9,4.1,22.9,,110,106
304,Rasho Nesterović,C,33,TOR,42,8,413,10.1,18.6,.544,0.0,0.0,,10.1,18.6,.544,0.1,0.6,.200,4.6,6.5,11.1,3.1,1.2,2.1,2.0,6.7,20.4,,111,112
305,Joakim Noah,C,24,CHI,64,54,1925,7.0,13.9,.504,0.0,0.0,,7.0,13.9,.504,4.4,5.9,.744,5.9,13.0,18.9,3.5,0.9,2.7,3.1,5.3,18.4,,112,101
306,Andrés Nocioni,SF,30,SAC,75,28,1477,8.1,20.3,.399,3.3,8.6,.386,4.8,11.7,.408,2.5,3.4,.717,1.1,6.6,7.7,2.6,1.1,0.9,2.3,5.5,22.0,,101,111
307,Steve Novak,SF,26,LAC,54,0,362,6.0,15.5,.389,3.2,10.2,.310,2.9,5.3,.541,1.0,1.3,.778,0.1,4.6,4.7,0.9,1.0,0.3,0.3,3.0,16.2,,107,113
308,Dirk Nowitzki,PF,31,DAL,81,80,3039,12.3,25.5,.481,0.9,2.1,.421,11.4,23.5,.487,9.2,10.0,.915,1.4,9.2,10.6,3.7,1.2,1.3,2.5,3.6,34.6,,116,105
309,Patrick O'Bryant,C,23,TOR,11,0,51,8.1,15.2,.533,0.0,1.0,.000,8.1,14.2,.571,3.0,6.1,.500,2.0,9.1,11.1,1.0,2.0,4.0,5.1,12.1,19.2,,87,106
310,Jermaine O'Neal,C,31,MIA,70,70,1991,10.6,20.0,.529,0.0,0.1,.000,10.6,20.0,.530,4.4,6.1,.720,3.3,9.7,13.1,2.5,0.7,2.6,3.4,5.7,25.6,,108,103
311,Shaquille O'Neal*,C,37,CLE,53,53,1240,11.1,19.6,.566,0.0,0.0,.000,11.1,19.6,.567,4.7,9.6,.496,3.9,11.1,15.0,3.4,0.6,2.6,4.4,7.2,27.0,,104,102
312,Fabricio Oberto,C,34,WAS,57,20,650,2.8,4.5,.625,0.0,0.0,,2.8,4.5,.625,1.0,1.4,.765,2.7,5.7,8.5,4.1,0.9,0.7,2.9,9.8,6.7,,106,111
313,Greg Oden,C,22,POR,21,21,502,10.0,16.6,.605,0.0,0.0,,10.0,16.6,.605,5.3,7.0,.766,7.0,12.4,19.4,2.1,0.9,5.2,4.3,9.2,25.4,,118,100
314,Lamar Odom,PF,30,LAL,82,38,2585,6.8,14.8,.463,1.2,3.6,.319,5.7,11.1,.510,2.8,4.0,.693,3.7,12.4,16.0,5.3,1.5,1.2,3.0,4.5,17.6,,109,100
315,Emeka Okafor,C,27,NOH,82,82,2370,7.6,14.3,.530,0.0,0.0,,7.6,14.3,.530,3.4,6.0,.562,5.5,10.7,16.2,1.2,1.2,2.8,2.4,4.8,18.6,,110,106
316,Mehmet Okur,C,30,UTA,73,73,2149,8.5,18.5,.458,2.0,5.1,.385,6.5,13.4,.486,4.7,5.7,.820,3.1,9.1,12.3,2.8,0.9,1.9,3.0,5.3,23.5,,109,104
317,Kevin Ollie,PG,37,OKC,25,0,263,3.5,8.8,.400,0.0,0.2,.000,3.5,8.6,.409,1.6,1.6,1.000,0.6,4.3,4.9,3.9,1.8,0.0,1.2,3.1,8.6,,102,108
318,Travis Outlaw,SF,25,TOT,34,6,730,7.9,20.3,.391,2.9,7.6,.381,5.1,12.7,.398,3.5,4.3,.831,2.4,6.4,8.7,2.5,1.3,1.2,2.3,3.1,22.3,,103,110
319,Zaza Pachulia,C,25,ATL,78,1,1089,5.9,12.0,.488,0.0,0.2,.000,5.9,11.8,.496,4.5,7.0,.650,5.7,8.6,14.3,2.1,1.8,1.5,2.8,9.1,16.3,,110,104
320,Jannero Pargo,PG,30,CHI,63,5,829,8.2,23.7,.346,2.4,8.6,.275,5.8,15.1,.387,2.6,2.8,.933,0.6,4.3,4.9,5.5,1.8,0.1,3.1,4.2,21.4,,89,107
321,Anthony Parker,SG,34,CLE,81,81,2289,4.7,10.9,.434,2.5,6.0,.414,2.2,4.9,.458,1.7,2.2,.789,0.7,4.6,5.3,3.6,1.4,0.4,1.6,3.5,13.7,,113,107
322,Tony Parker,PG,27,SAS,56,50,1728,10.6,21.7,.487,0.3,1.0,.294,10.3,20.7,.497,5.6,7.5,.756,0.2,3.9,4.1,9.6,0.9,0.2,4.5,2.9,27.1,,106,108
323,Chris Paul,PG,24,NOH,45,45,1712,9.5,19.3,.493,1.6,3.8,.409,7.9,15.4,.514,4.9,5.8,.847,0.6,5.2,5.8,14.5,2.9,0.2,3.4,3.6,25.5,,122,109
324,Sasha Pavlović,SF,26,MIN,71,0,877,6.2,17.1,.363,2.0,6.7,.297,4.2,10.4,.407,0.6,1.5,.385,0.7,6.0,6.7,3.3,1.3,0.3,3.0,4.8,15.0,,83,113
325,Oleksiy Pecherov,C,24,MIN,44,5,447,8.6,21.0,.410,1.6,5.8,.269,7.0,15.2,.463,3.2,3.6,.906,3.6,10.3,13.9,1.2,1.0,1.6,3.6,6.1,22.0,,95,109
326,Kendrick Perkins,C,25,BOS,78,78,2154,7.6,12.7,.602,0.0,0.1,.000,7.6,12.6,.605,4.0,6.8,.582,3.8,10.7,14.5,1.9,0.6,3.2,4.0,5.3,19.2,,105,101
327,Morris Peterson,SG,32,NOH,46,39,973,6.2,16.0,.385,3.3,9.1,.363,2.9,6.9,.415,1.8,2.9,.611,0.9,5.8,6.7,2.2,1.3,0.3,1.4,4.3,17.4,,102,112
328,Johan Petro,C,24,DEN,36,16,436,6.3,11.7,.535,0.0,0.1,.000,6.3,11.6,.540,1.6,2.4,.667,3.7,11.3,15.0,1.6,1.2,1.5,2.7,9.3,14.2,,105,105
329,Paul Pierce*,SF,32,BOS,71,71,2411,8.9,18.8,.472,2.4,5.7,.414,6.5,13.1,.497,8.0,9.4,.852,0.8,5.9,6.7,4.7,1.8,0.7,3.6,4.3,28.2,,114,105
330,Mickaël Piétrus,SF,27,ORL,75,24,1687,7.2,16.7,.432,3.6,9.5,.379,3.6,7.2,.502,2.1,3.4,.633,1.2,5.4,6.6,1.5,1.6,1.0,2.1,4.3,20.1,,106,104
331,James Posey,SF,33,NOH,77,2,1731,3.8,10.3,.365,2.4,7.2,.335,1.3,3.1,.437,2.0,2.4,.825,1.0,8.9,9.8,3.5,1.3,0.6,1.5,6.1,11.9,,108,110
332,Leon Powe,SF,26,CLE,20,2,236,4.7,10.9,.429,0.0,0.0,,4.7,10.9,.429,8.2,14.0,.587,4.2,9.4,13.6,0.0,1.3,0.4,2.4,8.0,17.6,,104,104
333,Josh Powell,PF,27,LAL,63,0,581,6.3,17.3,.366,0.6,1.4,.438,5.7,15.8,.360,1.8,2.8,.645,3.9,6.4,10.3,3.1,0.8,0.5,2.9,6.3,15.0,,89,106
334,A.J. Price,PG,23,IND,56,2,865,8.3,20.2,.410,3.4,9.9,.345,4.9,10.3,.472,3.4,4.3,.800,0.7,4.3,5.0,6.1,2.0,0.2,3.4,3.0,23.4,,102,108
335,Ronnie Price,PG,26,UTA,60,4,806,6.2,15.4,.405,1.1,4.0,.286,5.1,11.4,.447,2.6,3.7,.695,1.8,2.9,4.7,7.8,2.5,0.8,3.6,6.9,16.2,,98,106
336,Tayshaun Prince,SF,29,DET,49,49,1664,9.2,18.9,.486,0.9,2.4,.370,8.3,16.5,.503,2.3,3.2,.714,2.3,5.8,8.1,5.2,1.1,0.7,2.0,2.5,21.5,,113,113
337,Joel Przybilla,C,30,POR,30,9,681,3.6,6.9,.523,0.0,0.0,,3.6,6.9,.523,2.7,4.1,.647,5.8,13.3,19.1,0.6,0.6,3.5,3.1,7.6,9.9,,104,102
338,Chris Quinn,PG,26,NJN,25,0,223,4.7,13.2,.357,2.4,7.5,.313,2.4,5.7,.417,1.4,1.4,1.000,0.2,3.5,3.8,6.8,2.1,0.2,2.4,3.5,13.2,,99,112
339,Vladimir Radmanović,PF,29,TOT,41,20,891,5.6,14.9,.377,1.6,5.9,.278,4.0,9.0,.442,1.1,1.5,.741,2.8,6.9,9.7,2.5,1.6,0.4,2.4,5.3,14.0,,92,111
340,Anthony Randolph,C,20,GSW,33,8,749,8.7,19.7,.443,0.1,0.3,.200,8.7,19.4,.447,7.0,8.7,.801,4.7,9.1,13.7,2.7,1.8,3.3,3.1,5.9,24.5,,106,107
341,Shavlik Randolph,PF,26,TOT,6,0,53,6.1,18.2,.333,0.0,0.0,,6.1,18.2,.333,2.0,2.0,1.000,7.1,7.1,14.2,1.0,1.0,1.0,3.0,9.1,14.2,,86,106
342,Zach Randolph,PF,28,MEM,81,81,3051,11.0,22.5,.488,0.3,0.9,.288,10.7,21.6,.496,6.1,7.8,.778,5.5,10.4,16.0,2.5,1.3,0.6,2.9,3.8,28.3,,115,109
343,Theo Ratliff,C,36,TOT,49,29,807,4.6,10.0,.461,0.0,0.0,,4.6,10.0,.461,2.5,3.3,.760,3.9,6.4,10.3,1.6,0.8,4.0,2.7,5.7,11.7,,100,102
344,Michael Redd,SG,30,MIL,18,12,492,8.0,22.7,.352,1.9,6.4,.300,6.1,16.3,.373,5.0,7.0,.712,1.2,4.6,5.7,4.1,2.0,0.2,1.6,2.6,22.9,,98,104
345,J.J. Redick,SG,25,ORL,82,9,1808,7.0,16.0,.439,3.2,7.9,.405,3.8,8.0,.473,5.5,6.4,.860,0.5,4.0,4.5,4.6,0.8,0.1,1.8,3.4,22.7,,123,108
346,Chris Richard,PF,25,CHI,18,0,224,3.5,6.7,.517,0.0,0.0,,3.5,6.7,.517,1.6,2.5,.636,4.4,9.2,13.6,1.6,1.8,0.9,3.2,11.5,8.5,,96,103
347,Jason Richardson,SG,29,PHO,79,76,2485,9.6,20.2,.474,3.2,8.1,.393,6.4,12.1,.528,2.8,3.7,.739,1.6,6.5,8.2,2.9,1.3,0.7,1.9,3.4,25.1,,116,111
348,Quentin Richardson,SF,29,MIA,76,75,2082,6.2,14.4,.431,3.7,9.2,.397,2.6,5.2,.493,1.3,1.8,.732,1.6,8.0,9.6,2.4,1.8,0.5,1.6,4.3,17.4,,114,104
349,Luke Ridnour,PG,28,MIL,82,0,1759,9.8,20.4,.478,2.1,5.4,.381,7.7,15.0,.513,3.8,4.2,.907,0.7,3.5,4.3,9.6,1.6,0.2,3.2,5.4,25.4,,116,106
350,Nate Robinson,PG,25,TOT,56,2,1115,9.9,22.8,.436,4.0,10.3,.390,5.9,12.5,.474,2.3,3.1,.746,1.3,3.8,5.1,7.5,2.3,0.2,3.4,5.4,26.2,,107,110
351,Sergio Rodríguez,PG,23,TOT,66,8,1048,8.1,17.1,.476,1.6,4.4,.352,6.6,12.7,.519,3.3,4.5,.731,1.2,3.2,4.3,10.3,2.4,0.2,5.6,4.1,21.2,,103,112
352,Rajon Rondo,PG,23,BOS,81,81,2963,8.1,16.0,.508,0.3,1.4,.213,7.8,14.6,.536,3.1,5.0,.621,1.8,4.6,6.4,14.0,3.3,0.2,4.3,3.5,19.6,,111,103
